"Rindfleisch-Eintopf (Beef Stew)","onion"
"Rindfleisch-Eintopf (Beef Stew)","unbleached flour"
"Rindfleisch-Eintopf (Beef Stew)","salt"
"Rindfleisch-Eintopf (Beef Stew)","sugar"
"Rindfleisch-Eintopf (Beef Stew)","dry mustard"
"Rindfleisch-Eintopf (Beef Stew)","celery seed"
"Rindfleisch-Eintopf (Beef Stew)","water"
"Rindfleisch-Eintopf (Beef Stew)","tomato"
"Rindfleisch-Eintopf (Beef Stew)","pepper"
"German Stuffed Veal Breast","beef"
"German Stuffed Veal Breast","pork"
"German Stuffed Veal Breast","egg"
"German Stuffed Veal Breast","breadcrumb"
"German Stuffed Veal Breast","lemon juice"
"German Stuffed Veal Breast","nutmeg"
"German Stuffed Veal Breast","salt"
"German Stuffed Veal Breast","shortening"
"German Stuffed Veal Breast","paprika"
"German Stuffed Veal Breast","bay leaf"
"German Stuffed Veal Breast","clove"
"German Stuffed Veal Breast","rosemary"
"German Stuffed Veal Breast","basil"
"German Stuffed Veal Breast","water"
"German Stuffed Veal Breast","pepper"
"Saucy Pork Chops","pork chop"
"Saucy Pork Chops","garlic"
"Saucy Pork Chops","caraway seed"
"Saucy Pork Chops","hungarian paprika"
"Saucy Pork Chops","salt"
"Saucy Pork Chops","dry white wine"
"Saucy Pork Chops","sour cream"
"Saucy Pork Chops","pepper"
"Kapernschnitzel (Veal Cutlets With Capers)","veal cutlet"
"Kapernschnitzel (Veal Cutlets With Capers)","lemon juice"
"Kapernschnitzel (Veal Cutlets With Capers)","salt"
"Kapernschnitzel (Veal Cutlets With Capers)","pepper"
"Kapernschnitzel (Veal Cutlets With Capers)","paprika"
"Kapernschnitzel (Veal Cutlets With Capers)","flour"
"Kapernschnitzel (Veal Cutlets With Capers)","vegetable oil"
"Kapernschnitzel (Veal Cutlets With Capers)","caper"
"Kapernschnitzel (Veal Cutlets With Capers)","dry white wine"
"Kapernschnitzel (Veal Cutlets With Capers)","bay leaf"
"Kapernschnitzel (Veal Cutlets With Capers)","cream"
"Kapernschnitzel (Veal Cutlets With Capers)","cream"
"Kapernschnitzel (Veal Cutlets With Capers)","lettuce leaf"
"Kapernschnitzel (Veal Cutlets With Capers)","pickled beet"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","veal cutlet"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","salt"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","pepper"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","curry powder"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","vegetable oil"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","onion"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","evaporated milk"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","tomato paste"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","juice of lemon"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","parsley sprig"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","brandy"
"Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry)","brandy"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","veal"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","salt"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","pepper"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","vegetable oil"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","apple"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","evaporated milk"
"Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt)","yogurt"
"Schnittbohnensalat (Green-Bean Salad)","green bean"
"Schnittbohnensalat (Green-Bean Salad)","stock"
"Schnittbohnensalat (Green-Bean Salad)","vinegar"
"Schnittbohnensalat (Green-Bean Salad)","vegetable oil"
"Schnittbohnensalat (Green-Bean Salad)","onion"
"Schnittbohnensalat (Green-Bean Salad)","sugar"
"Schnittbohnensalat (Green-Bean Salad)","water"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","potato"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","chicken broth"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","salt"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","vegetable oil"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","onion"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","sugar"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","lemon juice"
"Bayrischer Kartoffelsalat (Barvarian Potato Salad)","pepper"
"Potato Dumplings","potato"
"Potato Dumplings","egg yolk"
"Potato Dumplings","cornstarch"
"Potato Dumplings","breadcrumb"
"Potato Dumplings","pepper"
"Potato Dumplings","salt"
"Potato Dumplings","flour"
"German Chocolate Pie","sugar"
"German Chocolate Pie","baking cocoa"
"German Chocolate Pie","evaporated milk"
"German Chocolate Pie","egg"
"German Chocolate Pie","margarine"
"German Chocolate Pie","margarine"
"German Chocolate Pie","vanilla"
"German Chocolate Pie","coconut"
"German Chocolate Pie","pecan"
"German Chocolate Pie","pie crust"
"Warmer Kartoffelsalat (Hot Potato Salad)","potato"
"Warmer Kartoffelsalat (Hot Potato Salad)","bacon"
"Warmer Kartoffelsalat (Hot Potato Salad)","onion"
"Warmer Kartoffelsalat (Hot Potato Salad)","unbleached flour"
"Warmer Kartoffelsalat (Hot Potato Salad)","sugar"
"Warmer Kartoffelsalat (Hot Potato Salad)","salt"
"Warmer Kartoffelsalat (Hot Potato Salad)","celery seed"
"Warmer Kartoffelsalat (Hot Potato Salad)","pepper"
"Warmer Kartoffelsalat (Hot Potato Salad)","water"
"Warmer Kartoffelsalat (Hot Potato Salad)","vinegar"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","sour cream"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","yogurt"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","lemon"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","sugar"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","onion"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","apple"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","dill"
"Heringstopf Mit Saurer Sahne (Herring Salad with Sour Cream)","dill weed"
"German Lentil Soup With Frankfurters","onion"
"German Lentil Soup With Frankfurters","lentil"
"German Lentil Soup With Frankfurters","garlic"
"German Lentil Soup With Frankfurters","bay leaf"
"German Lentil Soup With Frankfurters","carrot"
"German Lentil Soup With Frankfurters","salt"
"German Lentil Soup With Frankfurters","celery"
"German Lentil Soup With Frankfurters","ground black pepper"
"German Lentil Soup With Frankfurters","canola oil"
"German Lentil Soup With Frankfurters","frankfurter"
"German Lentil Soup With Frankfurters","water"
"German Lentil Soup With Frankfurters","cider vinegar"
"Almond Crescent Cookies","butter"
"Almond Crescent Cookies","margarine"
"Almond Crescent Cookies","sugar"
"Almond Crescent Cookies","vanilla extract"
"Almond Crescent Cookies","almond extract"
"Almond Crescent Cookies","flour"
"Almond Crescent Cookies","almond"
"Almond Crescent Cookies","confectioners' sugar"
"Apple Strudel","apple"
"Apple Strudel","raisin"
"Apple Strudel","lemon"
"Apple Strudel","sugar"
"Apple Strudel","cinnamon"
"Apple Strudel","almond"
"Apple Strudel","phyllo pastry"
"Apple Strudel","butter"
"Apple Strudel","breadcrumb"
"Cold Potato Salad","potato"
"Cold Potato Salad","salt"
"Cold Potato Salad","salad oil"
"Cold Potato Salad","onion"
"Cold Potato Salad","celery"
"Cold Potato Salad","vinegar"
"Cold Potato Salad","mustard"
"Cold Potato Salad","sugar"
"Cold Potato Salad","dill seed"
"Green Beans with Dill","frozen cut green bean"
"Green Beans with Dill","water"
"Green Beans with Dill","beef bouillon cube"
"Green Beans with Dill","dill seed"
"Green Beans with Dill","dill seed"
"Green Beans with Dill","butter"
"Lentil Soup with Frankfurters","lentil"
"Lentil Soup with Frankfurters","water"
"Lentil Soup with Frankfurters","bacon"
"Lentil Soup with Frankfurters","green onion"
"Lentil Soup with Frankfurters","green onion"
"Lentil Soup with Frankfurters","carrot"
"Lentil Soup with Frankfurters","celery"
"Lentil Soup with Frankfurters","onion"
"Lentil Soup with Frankfurters","vegetable oil"
"Lentil Soup with Frankfurters","unbleached flour"
"Lentil Soup with Frankfurters","vinegar"
"Lentil Soup with Frankfurters","frankfurter"
"Lentil Soup with Frankfurters","catsup"
"Lentil Soup with Frankfurters","salt"
"Lentil Soup with Frankfurters","black pepper"
"New Year's Pretzels","milk"
"New Year's Pretzels","butter"
"New Year's Pretzels","margarine"
"New Year's Pretzels","yeast"
"New Year's Pretzels","salt"
"New Year's Pretzels","sugar"
"New Year's Pretzels","flour"
"New Year's Pretzels","egg"
"New Year's Pretzels","confectioners' sugar"
"New Year's Pretzels","vanilla extract"
"New Year's Pretzels","almond"
"New Year's Pretzels","water"
"Old German Muffins","butter"
"Old German Muffins","margarine"
"Old German Muffins","sugar"
"Old German Muffins","egg"
"Old German Muffins","rum"
"Old German Muffins","vanilla extract"
"Old German Muffins","milk"
"Old German Muffins","cinnamon"
"Old German Muffins","baking powder"
"Old German Muffins","flour"
"Old German Muffins","almond"
"Old German Muffins","orange peel"
"Old German Muffins","raisin"
"Oxtail Soup","vegetable oil"
"Oxtail Soup","onion"
"Oxtail Soup","salt"
"Oxtail Soup","water"
"Oxtail Soup","parsley"
"Oxtail Soup","peppercorn"
"Oxtail Soup","celery"
"Oxtail Soup","carrot"
"Oxtail Soup","tomato"
"Oxtail Soup","bay leaf"
"Oxtail Soup","unbleached flour"
"Oxtail Soup","thyme"
"Oxtail Soup","madeira wine"
"Oxtail Soup","butter"
"Oxtail Soup","margarine"
"Red Cabbage Salad","bacon"
"Red Cabbage Salad","sugar"
"Red Cabbage Salad","red wine vinegar"
"Red Cabbage Salad","mayonnaise"
"Red Cabbage Salad","red cabbage"
"Red Cabbage Salad","italian seasoning"
"Red Cabbage Salad","garlic powder"
"Red Cabbage Salad","tabasco sauce"
"Red Cabbage Salad","salt"
"Red Cabbage Salad","pepper"
"Red Cabbage Salad","caraway seed"
"German Kasekuchen","unbleached flour"
"German Kasekuchen","butter"
"German Kasekuchen","sugar"
"German Kasekuchen","egg"
"German Kasekuchen","baking powder"
"German Kasekuchen","cottage cheese"
"German Kasekuchen","cornstarch"
"German Kasekuchen","baking soda"
"German Kasekuchen","sugar"
"German Kasekuchen","egg"
"German Kasekuchen","lemon"
"German Kasekuchen","vanilla extract"
"German Kasekuchen","sour cream"
"German Kasekuchen","raisin"
"Bavarian Liverwurst Dip","liverwurst"
"Bavarian Liverwurst Dip","sour cream"
"Bavarian Liverwurst Dip","white onion"
"Bavarian Liverwurst Dip","dill pickle relish"
"Bavarian Liverwurst Dip","dijon mustard"
"Bavarian Liverwurst Dip","white pepper"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","navy bean"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","water"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","beef broth"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","carrot"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","celery"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","bacon"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","onion"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","salt"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","pepper"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","frankfurter"
"Frankfuter Bohnensuppe (Bean Soup with Frankfurter)","parsley"
"Apple and Cream Kuchen","yeast"
"Apple and Cream Kuchen","salt"
"Apple and Cream Kuchen","sugar"
"Apple and Cream Kuchen","flour"
"Apple and Cream Kuchen","butter"
"Apple and Cream Kuchen","milk"
"Apple and Cream Kuchen","egg"
"Apple and Cream Kuchen","apple"
"Apple and Cream Kuchen","lemon juice"
"Apple and Cream Kuchen","cinnamon"
"Apple and Cream Kuchen","sugar"
"Apple and Cream Kuchen","flour"
"Apple and Cream Kuchen","cream cheese"
"Apple and Cream Kuchen","egg"
"Black Forest Cherry Cake","egg"
"Black Forest Cherry Cake","sugar"
"Black Forest Cherry Cake","vanilla extract"
"Black Forest Cherry Cake","unsweetened baking chocolate"
"Black Forest Cherry Cake","flour"
"Black Forest Cherry Cake","sugar"
"Black Forest Cherry Cake","water"
"Black Forest Cherry Cake","kirsch"
"Black Forest Cherry Cake","confectioners' sugar"
"Black Forest Cherry Cake","butter"
"Black Forest Cherry Cake","egg yolk"
"Black Forest Cherry Cake","kirsch liqueur"
"Black Forest Cherry Cake","sour cherry"
"Black Forest Cherry Cake","confectioners' sugar"
"Black Forest Cherry Cake","cream"
"Red-Beet Salad","red beet"
"Red-Beet Salad","water"
"Red-Beet Salad","vinegar"
"Red-Beet Salad","caraway seed"
"Red-Beet Salad","sugar"
"Red-Beet Salad","onion"
"Red-Beet Salad","horseradish"
"Red-Beet Salad","ground clove"
"Red-Beet Salad","salt"
"Red-Beet Salad","pepper"
"Red-Beet Salad","vegetable oil"
"Sherry's Infamous Snickerdoodles","butter"
"Sherry's Infamous Snickerdoodles","butter flavor shortening"
"Sherry's Infamous Snickerdoodles","sugar"
"Sherry's Infamous Snickerdoodles","egg"
"Sherry's Infamous Snickerdoodles","vanilla"
"Sherry's Infamous Snickerdoodles","flour"
"Sherry's Infamous Snickerdoodles","cream of tartar"
"Sherry's Infamous Snickerdoodles","baking soda"
"Sherry's Infamous Snickerdoodles","salt"
"Sherry's Infamous Snickerdoodles","cinnamon"
"Sherry's Infamous Snickerdoodles","sugar"
"Brussels sprouts, with cheese","brussels sprout"
"Brussels sprouts, with cheese","gouda cheese"
"Brussels sprouts, with cheese","gouda cheese"
"Rhubarb Kuchen","butter"
"Rhubarb Kuchen","sugar"
"Rhubarb Kuchen","plain yogurt"
"Rhubarb Kuchen","egg yolk"
"Rhubarb Kuchen","orange peel"
"Rhubarb Kuchen","all-purpose flour"
"Rhubarb Kuchen","baking soda"
"Rhubarb Kuchen","salt"
"Rhubarb Kuchen","almond"
"Rhubarb Kuchen","rhubarb"
"Rhubarb Kuchen","orange juice"
"Rhubarb Kuchen","strawberry jelly"
"Puff Oven Pancake","egg"
"Puff Oven Pancake","all-purpose flour"
"Puff Oven Pancake","milk"
"Puff Oven Pancake","salt"
"Puff Oven Pancake","butter"
"Puff Oven Pancake","margarine"
"Puff Oven Pancake","pine nut"
"Puff Oven Pancake","pine nut"
"Puff Oven Pancake","orange marmalade"
"Puff Oven Pancake","powdered sugar"
"Sauerbraten","beef eye round"
"Sauerbraten","onion"
"Sauerbraten","bay leaf"
"Sauerbraten","allspice"
"Sauerbraten","buttermilk"
"Sauerbraten","vegetable oil"
"Sauerbraten","beef stock"
"Sauerbraten","water"
"Sauerbraten","cornstarch"
"Sauerbraten","sour cream"
"Half and Half Dumplings","potato"
"Half and Half Dumplings","potato"
"Half and Half Dumplings","egg"
"Half and Half Dumplings","all-purpose flour"
"Half and Half Dumplings","salt"
"Sausage's with Milk and Toast","milk"
"Sausage's with Milk and Toast","salt and pepper"
"Sausage's with Milk and Toast","sausage"
"Sausage's with Milk and Toast","toast"
"German Style Green Kale (Gruenkohl)","onion"
"German Style Green Kale (Gruenkohl)","lard"
"German Style Green Kale (Gruenkohl)","salt"
"German Style Green Kale (Gruenkohl)","white pepper"
"German Style Green Kale (Gruenkohl)","nutmeg"
"German Style Green Kale (Gruenkohl)","granulated sugar"
"German Style Green Kale (Gruenkohl)","bratwurst"
"Holunderbeersuppe mit Apfeln","sugar"
"Holunderbeersuppe mit Apfeln","lemon"
"Holunderbeersuppe mit Apfeln","cinnamon stick"
"Holunderbeersuppe mit Apfeln","water"
"Holunderbeersuppe mit Apfeln","apple"
"Holunderbeersuppe mit Apfeln","juice of lemon"
"Holunderbeersuppe mit Apfeln","cornflour"
"Holunderbeersuppe mit Apfeln","water"
"Holunderbeersuppe mit Apfeln","lemon juice"
"Holunderbeersuppe mit Apfeln","sugar"
"German Lentil Soup","green lentil"
"German Lentil Soup","water"
"German Lentil Soup","bouillon cube"
"German Lentil Soup","onion"
"German Lentil Soup","potato"
"German Lentil Soup","butter"
"German Lentil Soup","all-purpose flour"
"German Lentil Soup","red wine vinegar"
"German Lentil Soup","black pepper"
"German Lentil Soup","smoked link sausage"
"German Lentil Soup","salt"
"Lentil Soup - Linsen Suppe","lentil"
"Lentil Soup - Linsen Suppe","bacon"
"Lentil Soup - Linsen Suppe","carrot"
"Lentil Soup - Linsen Suppe","onion"
"Lentil Soup - Linsen Suppe","beef stock"
"Lentil Soup - Linsen Suppe","onion"
"Lentil Soup - Linsen Suppe","margarine"
"Lentil Soup - Linsen Suppe","salt"
"Lentil Soup - Linsen Suppe","smoked ham"
"Wonderful Homemade Kaiser Rolls!","dry yeast"
"Wonderful Homemade Kaiser Rolls!","water"
"Wonderful Homemade Kaiser Rolls!","crisco"
"Wonderful Homemade Kaiser Rolls!","sugar"
"Wonderful Homemade Kaiser Rolls!","salt"
"Wonderful Homemade Kaiser Rolls!","flour"
"Wonderful Homemade Kaiser Rolls!","egg white"
"Wonderful Homemade Kaiser Rolls!","egg white"
"Wonderful Homemade Kaiser Rolls!","milk"
"Wonderful Homemade Kaiser Rolls!","sesame seed"
"German Pancakes","egg"
"German Pancakes","milk"
"German Pancakes","club soda"
"German Pancakes","flour"
"German Pancakes","sugar"
"German Pancakes","salt"
"German Pancakes","vanilla"
"German Pancakes","butter"
"German Pancakes","confectioners' sugar"
"German Pancakes","oil"
"Barvarian Veal with Asparagus","veal"
"Barvarian Veal with Asparagus","vegetable oil"
"Barvarian Veal with Asparagus","onion"
"Barvarian Veal with Asparagus","carrot"
"Barvarian Veal with Asparagus","parsley"
"Barvarian Veal with Asparagus","lemon juice"
"Barvarian Veal with Asparagus","beef broth"
"Barvarian Veal with Asparagus","unbleached flour"
"Barvarian Veal with Asparagus","salt and pepper"
"Barvarian Veal with Asparagus","frozen asparagus"
"Rouladen","london broil beef"
"Rouladen","dill pickle"
"Rouladen","onion"
"Rouladen","bacon"
"Rouladen","carrot"
"Rouladen","yellow mustard"
"Rouladen","water"
"Rouladen","cornstarch"
"Rouladen","salt and pepper"
"Rouladen","toothpick"
"German Sausage Chowder","bratwurst"
"German Sausage Chowder","potato"
"German Sausage Chowder","onion"
"German Sausage Chowder","salt"
"German Sausage Chowder","pepper"
"German Sausage Chowder","water"
"German Sausage Chowder","cabbage"
"German Sausage Chowder","milk"
"German Sausage Chowder","flour"
"German Sausage Chowder","swiss cheese"
"German Sausage Chowder","parsley"
"Lentil Soup","lentil"
"Lentil Soup","pancetta"
"Lentil Soup","leek"
"Lentil Soup","onion"
"Lentil Soup","carrot"
"Lentil Soup","ham stock"
"Lentil Soup","celery"
"Lentil Soup","salt"
"Lentil Soup","pepper"
"Lentil Soup","thyme"
"Lentil Soup","bay leaf"
"Lentil Soup","potato"
"Lentil Soup","ham hock"
"Lentil Soup","sherry wine vinegar"
"Lentil Soup","kielbasa"
"Lentil Soup","yukon gold potato"
"German Coleslaw","cabbage"
"German Coleslaw","green pepper"
"German Coleslaw","carrot"
"German Coleslaw","onion"
"German Coleslaw","white sugar"
"German Coleslaw","vinegar"
"German Coleslaw","celery seed"
"German Coleslaw","salt"
"German Coleslaw","oil"
"Gulaschsuppe","onion"
"Gulaschsuppe","garlic"
"Gulaschsuppe","red pepper"
"Gulaschsuppe","green pepper"
"Gulaschsuppe","tomato"
"Gulaschsuppe","lean stewing beef"
"Gulaschsuppe","beef stock"
"Gulaschsuppe","tomato puree"
"Gulaschsuppe","caraway seed"
"Gulaschsuppe","marjoram"
"Gulaschsuppe","paprika"
"Gulaschsuppe","pepper"
"Gulaschsuppe","salt"
"Gulaschsuppe","tabasco sauce"
"Apfelpfannkuchen (Apple Pancakes)","flour"
"Apfelpfannkuchen (Apple Pancakes)","sugar"
"Apfelpfannkuchen (Apple Pancakes)","salt"
"Apfelpfannkuchen (Apple Pancakes)","egg"
"Apfelpfannkuchen (Apple Pancakes)","milk"
"Apfelpfannkuchen (Apple Pancakes)","apple"
"Apfelpfannkuchen (Apple Pancakes)","butter"
"Apfelpfannkuchen (Apple Pancakes)","sugar"
"Apfelpfannkuchen (Apple Pancakes)","cinnamon"
"Sauerbraten Meatballs (Sauerbraten Klopse)","lean ground beef"
"Sauerbraten Meatballs (Sauerbraten Klopse)","milk"
"Sauerbraten Meatballs (Sauerbraten Klopse)","dried breadcrumb"
"Sauerbraten Meatballs (Sauerbraten Klopse)","ground clove"
"Sauerbraten Meatballs (Sauerbraten Klopse)","ground allspice"
"Sauerbraten Meatballs (Sauerbraten Klopse)","salt"
"Sauerbraten Meatballs (Sauerbraten Klopse)","pepper"
"Sauerbraten Meatballs (Sauerbraten Klopse)","vegetable oil"
"Sauerbraten Meatballs (Sauerbraten Klopse)","water"
"Sauerbraten Meatballs (Sauerbraten Klopse)","cider vinegar"
"Sauerbraten Meatballs (Sauerbraten Klopse)","ground ginger"
"Sauerbraten Meatballs (Sauerbraten Klopse)","bay leaf"
"Sauerbraten Meatballs (Sauerbraten Klopse)","brown sugar"
"Sauerbraten Meatballs (Sauerbraten Klopse)","unbleached flour"
"Sauerbraten Meatballs (Sauerbraten Klopse)","water"
"Green Bean Soup - Gruene Bohnen Suppe","green bean"
"Green Bean Soup - Gruene Bohnen Suppe","savory"
"Green Bean Soup - Gruene Bohnen Suppe","butter"
"Green Bean Soup - Gruene Bohnen Suppe","flour"
"Green Bean Soup - Gruene Bohnen Suppe","salt"
"Green Bean Soup - Gruene Bohnen Suppe","polish sausage"
"Green Bean Soup - Gruene Bohnen Suppe","white pepper"
"White Asparagus in White Sauce","white asparagus"
"White Asparagus in White Sauce","margarine"
"White Asparagus in White Sauce","unbleached flour"
"White Asparagus in White Sauce","milk"
"White Asparagus in White Sauce","ham"
"White Asparagus in White Sauce","nutmeg"
"White Asparagus in White Sauce","salt"
"Schokoladenpretzel (Chocolate Pretzels)","butter"
"Schokoladenpretzel (Chocolate Pretzels)","milk"
"Schokoladenpretzel (Chocolate Pretzels)","sugar"
"Schokoladenpretzel (Chocolate Pretzels)","cocoa"
"Schokoladenpretzel (Chocolate Pretzels)","egg"
"Schokoladenpretzel (Chocolate Pretzels)","unbleached flour"
"Schokoladenpretzel (Chocolate Pretzels)","vanilla extract"
"Schokoladenpretzel (Chocolate Pretzels)","cocoa"
"Schokoladenpretzel (Chocolate Pretzels)","margarine"
"Schokoladenpretzel (Chocolate Pretzels)","confectioners' sugar"
"Schokoladenpretzel (Chocolate Pretzels)","vanilla extract"
"Sauerbraten &amp; Ginger","rump roast"
"Sauerbraten &amp; Ginger","onion"
"Sauerbraten &amp; Ginger","peppercorn"
"Sauerbraten &amp; Ginger","clove"
"Sauerbraten &amp; Ginger","bay leaf"
"Sauerbraten &amp; Ginger","white vinegar"
"Sauerbraten &amp; Ginger","water"
"Sauerbraten &amp; Ginger","cider vinegar"
"Sauerbraten &amp; Ginger","vegetable oil"
"Sauerbraten &amp; Ginger","salt"
"Sauerbraten &amp; Ginger","boiling water"
"Sauerbraten &amp; Ginger","ginger snaps"
"Sauerbraten &amp; Ginger","sour cream"
"Sauerbraten &amp; Ginger","unbleached flour"
"Curried Crab Salad","lump crabmeat"
"Curried Crab Salad","rice"
"Curried Crab Salad","curry powder"
"Curried Crab Salad","mayonnaise"
"Curried Crab Salad","sour cream"
"Curried Crab Salad","hard-boiled egg"
"Curried Crab Salad","lemon juice"
"Curried Crab Salad","salt"
"Curried Crab Salad","chive"
"German-Style Potato Soup","bacon"
"German-Style Potato Soup","green onion"
"German-Style Potato Soup","flour"
"German-Style Potato Soup","water"
"German-Style Potato Soup","chicken soup base"
"German-Style Potato Soup","sugar"
"German-Style Potato Soup","white vinegar"
"German-Style Potato Soup","white potato"
"German-Style Potato Soup","half-and-half"
"German Apple Pancakes","butter"
"German Apple Pancakes","egg"
"German Apple Pancakes","baking mix"
"German Apple Pancakes","sugar"
"German Apple Pancakes","fat-free milk"
"German Apple Pancakes","butter"
"German Apple Pancakes","granny smith apple"
"German Apple Pancakes","brown sugar"
"German Apple Pancakes","sugar"
"German Apple Pancakes","ground cinnamon"
"German Apple Pancakes","powdered sugar"
"Stewed Rhubarb ( Rhabarberkompott )","rhubarb"
"Stewed Rhubarb ( Rhabarberkompott )","sugar"
"Stewed Rhubarb ( Rhabarberkompott )","water"
"Stewed Rhubarb ( Rhabarberkompott )","vanilla"
"Rotkrautsalat (Red Cabbage Salad)","bacon"
"Rotkrautsalat (Red Cabbage Salad)","vegetable oil"
"Rotkrautsalat (Red Cabbage Salad)","sugar"
"Rotkrautsalat (Red Cabbage Salad)","salt"
"Rotkrautsalat (Red Cabbage Salad)","vinegar"
"Rotkrautsalat (Red Cabbage Salad)","pepper"
"Rotkrautsalat (Red Cabbage Salad)","white wine"
"Rotkrautsalat (Red Cabbage Salad)","caraway seed"
"Rotkrautsalat (Red Cabbage Salad)","red cabbage"
"Rote Rubensalat (Red-Beet Salad)","red beet"
"Rote Rubensalat (Red-Beet Salad)","water"
"Rote Rubensalat (Red-Beet Salad)","horseradish"
"Rote Rubensalat (Red-Beet Salad)","vinegar"
"Rote Rubensalat (Red-Beet Salad)","ground clove"
"Rote Rubensalat (Red-Beet Salad)","caraway seed"
"Rote Rubensalat (Red-Beet Salad)","salt"
"Rote Rubensalat (Red-Beet Salad)","sugar"
"Rote Rubensalat (Red-Beet Salad)","pepper"
"Rote Rubensalat (Red-Beet Salad)","onion"
"Rote Rubensalat (Red-Beet Salad)","vegetable oil"
"Roggenbrot (Rye Bread)","active dry yeast"
"Roggenbrot (Rye Bread)","molasses"
"Roggenbrot (Rye Bread)","water"
"Roggenbrot (Rye Bread)","butter"
"Roggenbrot (Rye Bread)","milk"
"Roggenbrot (Rye Bread)","rye flour"
"Roggenbrot (Rye Bread)","sugar"
"Roggenbrot (Rye Bread)","bread flour"
"Roggenbrot (Rye Bread)","salt"
"Rindfleisch-Eintopf (Beef Stew)","shortening"
"Rindfleisch-Eintopf (Beef Stew)","pepper"
"Rindfleisch-Eintopf (Beef Stew)","beef rump roast"
"Rindfleisch-Eintopf (Beef Stew)","dry mustard"
"Rindfleisch-Eintopf (Beef Stew)","onion"
"Rindfleisch-Eintopf (Beef Stew)","celery seed"
"Rindfleisch-Eintopf (Beef Stew)","unbleached flour"
"Rindfleisch-Eintopf (Beef Stew)","water"
"Rindfleisch-Eintopf (Beef Stew)","salt"
"Rindfleisch-Eintopf (Beef Stew)","tomato"
"Rindfleisch-Eintopf (Beef Stew)","sugar"
"Pretzels","active dry yeast"
"Pretzels","unbleached flour"
"Pretzels","water"
"Pretzels","egg"
"Pretzels","salt"
"Pretzels","coarse salt"
"Pretzels","sugar"
"Potato Salad With Beer Dressing","potato"
"Potato Salad With Beer Dressing","bacon"
"Potato Salad With Beer Dressing","onion"
"Potato Salad With Beer Dressing","celery"
"Potato Salad With Beer Dressing","salt"
"Potato Salad With Beer Dressing","butter"
"Potato Salad With Beer Dressing","unbleached flour"
"Potato Salad With Beer Dressing","dry mustard"
"Potato Salad With Beer Dressing","sugar"
"Potato Salad With Beer Dressing","beer"
"Potato Salad With Beer Dressing","tabasco sauce"
"Potato Salad With Beer Dressing","parsley"
"Neujahrspretzel (New Year's Pretzels)","milk"
"Neujahrspretzel (New Year's Pretzels)","egg"
"Neujahrspretzel (New Year's Pretzels)","butter"
